rated_ofcr,rater,snr_rater,rtr_rater_box,snr_rater_box,oer_id,eval_strt_dt,eval_thru_dt
789,RTR_01_10_5,SNR_01_10,70,60,347,2011-09-30,2012-10-01
873,RTR_01_10_5,SNR_01_10,50,50,348,2011-09-30,2012-10-01
876,RTR_01_10_5,SNR_01_10,30,60,346,2011-09-30,2012-10-01
49,RTR_01_11_1,SNR_01_11,30,70,355,2011-09-30,2012-10-01
205,RTR_01_11_1,SNR_01_11,30,70,353,2011-09-30,2012-10-01
218,RTR_01_11_1,SNR_01_11,70,30,354,2011-09-30,2012-10-01
313,RTR_01_11_1,SNR_01_11,40,70,352,2011-09-30,2012-10-01
497,RTR_01_11_1,SNR_01_11,70,50,357,2011-09-30,2012-10-01
696,RTR_01_11_1,SNR_01_11,30,50,356,2011-09-30,2012-10-01
762,RTR_01_11_1,SNR_01_11,30,60,351,2011-09-30,2012-10-01
15,RTR_01_11_2,SNR_01_11,40,50,358,2011-09-30,2012-10-01
177,RTR_01_11_2,SNR_01_11,60,70,363,2011-09-30,2012-10-01
380,RTR_01_11_2,SNR_01_11,30,70,362,2011-09-30,2012-10-01
540,RTR_01_11_2,SNR_01_11,70,70,364,2011-09-30,2012-10-01
617,RTR_01_11_2,SNR_01_11,40,30,360,2011-09-30,2012-10-01
660,RTR_01_11_2,SNR_01_11,40,70,361,2011-09-30,2012-10-01
834,RTR_01_11_2,SNR_01_11,30,70,359,2011-09-30,2012-10-01
160,RTR_01_11_3,SNR_01_11,40,30,371,2011-09-30,2012-10-01
174,RTR_01_11_3,SNR_01_11,70,30,365,2011-09-30,2012-10-01
547,RTR_01_11_3,SNR_01_11,70,60,368,2011-09-30,2012-10-01
557,RTR_01_11_3,SNR_01_11,50,70,367,2011-09-30,2012-10-01
667,RTR_01_11_3,SNR_01_11,60,50,366,2011-09-30,2012-10-01
692,RTR_01_11_3,SNR_01_11,40,40,370,2011-09-30,2012-10-01
984,RTR_01_11_3,SNR_01_11,50,50,369,2011-09-30,2012-10-01
9,RTR_01_11_4,SNR_01_11,50,70,373,2011-09-30,2012-10-01
51,RTR_01_11_4,SNR_01_11,30,60,372,2011-09-30,2012-10-01
61,RTR_01_11_4,SNR_01_11,70,40,378,2011-09-30,2012-10-01
199,RTR_01_11_4,SNR_01_11,50,70,377,2011-09-30,2012-10-01
299,RTR_01_11_4,SNR_01_11,30,40,375,2011-09-30,2012-10-01
366,RTR_01_11_4,SNR_01_11,70,40,376,2011-09-30,2012-10-01
542,RTR_01_11_4,SNR_01_11,60,30,374,2011-09-30,2012-10-01
290,RTR_01_11_5,SNR_01_11,30,30,380,2011-09-30,2012-10-01
362,RTR_01_11_5,SNR_01_11,30,30,379,2011-09-30,2012-10-01
566,RTR_01_11_5,SNR_01_11,70,40,385,2011-09-30,2012-10-01
749,RTR_01_11_5,SNR_01_11,60,70,384,2011-09-30,2012-10-01
818,RTR_01_11_5,SNR_01_11,40,70,383,2011-09-30,2012-10-01
906,RTR_01_11_5,SNR_01_11,50,60,382,2011-09-30,2012-10-01
976,RTR_01_11_5,SNR_01_11,50,70,381,2011-09-30,2012-10-01
21,RTR_01_12_1,SNR_01_12,40,60,392,2011-09-30,2012-10-01
238,RTR_01_12_1,SNR_01_12,50,70,387,2011-09-30,2012-10-01
735,RTR_01_12_1,SNR_01_12,30,40,386,2011-09-30,2012-10-01
775,RTR_01_12_1,SNR_01_12,40,60,388,2011-09-30,2012-10-01
826,RTR_01_12_1,SNR_01_12,60,50,391,2011-09-30,2012-10-01
895,RTR_01_12_1,SNR_01_12,50,30,389,2011-09-30,2012-10-01
989,RTR_01_12_1,SNR_01_12,40,60,390,2011-09-30,2012-10-01
272,RTR_01_12_2,SNR_01_12,30,30,394,2011-09-30,2012-10-01
477,RTR_01_12_2,SNR_01_12,50,50,395,2011-09-30,2012-10-01
481,RTR_01_12_2,SNR_01_12,30,70,393,2011-09-30,2012-10-01
531,RTR_01_12_2,SNR_01_12,70,50,397,2011-09-30,2012-10-01
781,RTR_01_12_2,SNR_01_12,50,50,398,2011-09-30,2012-10-01
835,RTR_01_12_2,SNR_01_12,50,50,396,2011-09-30,2012-10-01
987,RTR_01_12_2,SNR_01_12,30,50,399,2011-09-30,2012-10-01
125,RTR_01_12_3,SNR_01_12,60,70,406,2011-09-30,2012-10-01
141,RTR_01_12_3,SNR_01_12,30,70,401,2011-09-30,2012-10-01
184,RTR_01_12_3,SNR_01_12,40,60,400,2011-09-30,2012-10-01
203,RTR_01_12_3,SNR_01_12,50,30,403,2011-09-30,2012-10-01
394,RTR_01_12_3,SNR_01_12,50,70,402,2011-09-30,2012-10-01
726,RTR_01_12_3,SNR_01_12,70,60,404,2011-09-30,2012-10-01
744,RTR_01_12_3,SNR_01_12,60,50,405,2011-09-30,2012-10-01
60,RTR_01_12_4,SNR_01_12,60,60,408,2011-09-30,2012-10-01
689,RTR_01_12_4,SNR_01_12,50,40,412,2011-09-30,2012-10-01
691,RTR_01_12_4,SNR_01_12,60,30,413,2011-09-30,2012-10-01
717,RTR_01_12_4,SNR_01_12,50,70,410,2011-09-30,2012-10-01
767,RTR_01_12_4,SNR_01_12,50,60,411,2011-09-30,2012-10-01
824,RTR_01_12_4,SNR_01_12,70,40,409,2011-09-30,2012-10-01
952,RTR_01_12_4,SNR_01_12,60,40,407,2011-09-30,2012-10-01
65,RTR_01_12_5,SNR_01_12,60,70,415,2011-09-30,2012-10-01
235,RTR_01_12_5,SNR_01_12,40,30,416,2011-09-30,2012-10-01
462,RTR_01_12_5,SNR_01_12,60,60,420,2011-09-30,2012-10-01
473,RTR_01_12_5,SNR_01_12,30,60,414,2011-09-30,2012-10-01
586,RTR_01_12_5,SNR_01_12,50,70,419,2011-09-30,2012-10-01
720,RTR_01_12_5,SNR_01_12,30,40,418,2011-09-30,2012-10-01
874,RTR_01_12_5,SNR_01_12,70,30,417,2011-09-30,2012-10-01
41,RTR_01_13_1,SNR_01_13,30,40,421,2011-09-30,2012-10-01
479,RTR_01_13_1,SNR_01_13,30,50,424,2011-09-30,2012-10-01
590,RTR_01_13_1,SNR_01_13,60,30,425,2011-09-30,2012-10-01
602,RTR_01_13_1,SNR_01_13,40,40,423,2011-09-30,2012-10-01
695,RTR_01_13_1,SNR_01_13,50,60,426,2011-09-30,2012-10-01
916,RTR_01_13_1,SNR_01_13,60,70,427,2011-09-30,2012-10-01
978,RTR_01_13_1,SNR_01_13,50,30,422,2011-09-30,2012-10-01
47,RTR_01_13_2,SNR_01_13,60,40,432,2011-09-30,2012-10-01
73,RTR_01_13_2,SNR_01_13,40,40,429,2011-09-30,2012-10-01
122,RTR_01_13_2,SNR_01_13,40,40,431,2011-09-30,2012-10-01
133,RTR_01_13_2,SNR_01_13,50,70,428,2011-09-30,2012-10-01
139,RTR_01_13_2,SNR_01_13,30,50,430,2011-09-30,2012-10-01
185,RTR_01_13_2,SNR_01_13,50,40,434,2011-09-30,2012-10-01
483,RTR_01_13_2,SNR_01_13,40,30,433,2011-09-30,2012-10-01
27,RTR_01_13_3,SNR_01_13,70,60,440,2011-09-30,2012-10-01
34,RTR_01_13_3,SNR_01_13,50,60,437,2011-09-30,2012-10-01
54,RTR_01_13_3,SNR_01_13,40,40,435,2011-09-30,2012-10-01
416,RTR_01_13_3,SNR_01_13,50,30,441,2011-09-30,2012-10-01
716,RTR_01_13_3,SNR_01_13,60,70,436,2011-09-30,2012-10-01
795,RTR_01_13_3,SNR_01_13,60,70,439,2011-09-30,2012-10-01
967,RTR_01_13_3,SNR_01_13,70,70,438,2011-09-30,2012-10-01
169,RTR_01_13_4,SNR_01_13,70,70,447,2011-09-30,2012-10-01
375,RTR_01_13_4,SNR_01_13,50,50,444,2011-09-30,2012-10-01
432,RTR_01_13_4,SNR_01_13,70,30,445,2011-09-30,2012-10-01
510,RTR_01_13_4,SNR_01_13,30,50,442,2011-09-30,2012-10-01
532,RTR_01_13_4,SNR_01_13,70,70,448,2011-09-30,2012-10-01
743,RTR_01_13_4,SNR_01_13,40,60,446,2011-09-30,2012-10-01
773,RTR_01_13_4,SNR_01_13,50,50,443,2011-09-30,2012-10-01
173,RTR_01_13_5,SNR_01_13,70,40,451,2011-09-30,2012-10-01
259,RTR_01_13_5,SNR_01_13,30,70,454,2011-09-30,2012-10-01
270,RTR_01_13_5,SNR_01_13,50,40,452,2011-09-30,2012-10-01
400,RTR_01_13_5,SNR_01_13,40,50,449,2011-09-30,2012-10-01
472,RTR_01_13_5,SNR_01_13,40,60,450,2011-09-30,2012-10-01
597,RTR_01_13_5,SNR_01_13,30,30,453,2011-09-30,2012-10-01
732,RTR_01_13_5,SNR_01_13,50,70,455,2011-09-30,2012-10-01
86,RTR_01_14_1,SNR_01_14,40,50,462,2011-09-30,2012-10-01
145,RTR_01_14_1,SNR_01_14,40,70,458,2011-09-30,2012-10-01
221,RTR_01_14_1,SNR_01_14,70,40,460,2011-09-30,2012-10-01
464,RTR_01_14_1,SNR_01_14,30,60,459,2011-09-30,2012-10-01
715,RTR_01_14_1,SNR_01_14,30,70,457,2011-09-30,2012-10-01
741,RTR_01_14_1,SNR_01_14,40,70,461,2011-09-30,2012-10-01
880,RTR_01_14_1,SNR_01_14,60,30,456,2011-09-30,2012-10-01
111,RTR_01_14_2,SNR_01_14,50,70,469,2011-09-30,2012-10-01
227,RTR_01_14_2,SNR_01_14,30,40,468,2011-09-30,2012-10-01
628,RTR_01_14_2,SNR_01_14,40,70,465,2011-09-30,2012-10-01
705,RTR_01_14_2,SNR_01_14,60,60,464,2011-09-30,2012-10-01
724,RTR_01_14_2,SNR_01_14,40,30,466,2011-09-30,2012-10-01
808,RTR_01_14_2,SNR_01_14,50,70,467,2011-09-30,2012-10-01
853,RTR_01_14_2,SNR_01_14,50,40,463,2011-09-30,2012-10-01
562,RTR_01_14_3,SNR_01_14,50,50,473,2011-09-30,2012-10-01
664,RTR_01_14_3,SNR_01_14,30,30,472,2011-09-30,2012-10-01
730,RTR_01_14_3,SNR_01_14,60,70,475,2011-09-30,2012-10-01
803,RTR_01_14_3,SNR_01_14,70,60,474,2011-09-30,2012-10-01
870,RTR_01_14_3,SNR_01_14,30,40,470,2011-09-30,2012-10-01
953,RTR_01_14_3,SNR_01_14,50,50,476,2011-09-30,2012-10-01
985,RTR_01_14_3,SNR_01_14,60,40,471,2011-09-30,2012-10-01
156,RTR_01_14_4,SNR_01_14,50,40,481,2011-09-30,2012-10-01
175,RTR_01_14_4,SNR_01_14,30,50,479,2011-09-30,2012-10-01
352,RTR_01_14_4,SNR_01_14,60,60,478,2011-09-30,2012-10-01
378,RTR_01_14_4,SNR_01_14,70,40,477,2011-09-30,2012-10-01
710,RTR_01_14_4,SNR_01_14,70,40,483,2011-09-30,2012-10-01
785,RTR_01_14_4,SNR_01_14,40,30,480,2011-09-30,2012-10-01
796,RTR_01_14_4,SNR_01_14,60,70,482,2011-09-30,2012-10-01
48,RTR_01_14_5,SNR_01_14,50,40,486,2011-09-30,2012-10-01
98,RTR_01_14_5,SNR_01_14,60,60,489,2011-09-30,2012-10-01
401,RTR_01_14_5,SNR_01_14,30,30,488,2011-09-30,2012-10-01
671,RTR_01_14_5,SNR_01_14,70,40,487,2011-09-30,2012-10-01
817,RTR_01_14_5,SNR_01_14,40,40,484,2011-09-30,2012-10-01
841,RTR_01_14_5,SNR_01_14,40,70,490,2011-09-30,2012-10-01
965,RTR_01_14_5,SNR_01_14,30,70,485,2011-09-30,2012-10-01
4,RTR_01_15_1,SNR_01_15,70,60,496,2011-09-30,2012-10-01
212,RTR_01_15_1,SNR_01_15,40,30,492,2011-09-30,2012-10-01
310,RTR_01_15_1,SNR_01_15,70,40,493,2011-09-30,2012-10-01
620,RTR_01_15_1,SNR_01_15,60,60,494,2011-09-30,2012-10-01
779,RTR_01_15_1,SNR_01_15,70,70,491,2011-09-30,2012-10-01
846,RTR_01_15_1,SNR_01_15,30,60,495,2011-09-30,2012-10-01
972,RTR_01_15_1,SNR_01_15,50,70,497,2011-09-30,2012-10-01
81,RTR_01_15_2,SNR_01_15,50,50,502,2011-09-30,2012-10-01
193,RTR_01_15_2,SNR_01_15,70,60,499,2011-09-30,2012-10-01
407,RTR_01_15_2,SNR_01_15,40,30,500,2011-09-30,2012-10-01
420,RTR_01_15_2,SNR_01_15,70,40,504,2011-09-30,2012-10-01
684,RTR_01_15_2,SNR_01_15,50,60,498,2011-09-30,2012-10-01
739,RTR_01_15_2,SNR_01_15,40,50,501,2011-09-30,2012-10-01
745,RTR_01_15_2,SNR_01_15,40,60,503,2011-09-30,2012-10-01
209,RTR_01_15_3,SNR_01_15,70,30,511,2011-09-30,2012-10-01
358,RTR_01_15_3,SNR_01_15,60,60,505,2011-09-30,2012-10-01
423,RTR_01_15_3,SNR_01_15,60,70,507,2011-09-30,2012-10-01
604,RTR_01_15_3,SNR_01_15,60,50,510,2011-09-30,2012-10-01
645,RTR_01_15_3,SNR_01_15,50,30,506,2011-09-30,2012-10-01
924,RTR_01_15_3,SNR_01_15,60,70,508,2011-09-30,2012-10-01
930,RTR_01_15_3,SNR_01_15,70,40,509,2011-09-30,2012-10-01
91,RTR_01_15_4,SNR_01_15,70,30,518,2011-09-30,2012-10-01
146,RTR_01_15_4,SNR_01_15,40,70,514,2011-09-30,2012-10-01
257,RTR_01_15_4,SNR_01_15,40,60,513,2011-09-30,2012-10-01
346,RTR_01_15_4,SNR_01_15,50,70,512,2011-09-30,2012-10-01
489,RTR_01_15_4,SNR_01_15,60,40,516,2011-09-30,2012-10-01
714,RTR_01_15_4,SNR_01_15,60,60,517,2011-09-30,2012-10-01
855,RTR_01_15_4,SNR_01_15,70,40,515,2011-09-30,2012-10-01
69,RTR_01_15_5,SNR_01_15,40,70,525,2011-09-30,2012-10-01
109,RTR_01_15_5,SNR_01_15,70,30,522,2011-09-30,2012-10-01
339,RTR_01_15_5,SNR_01_15,30,60,524,2011-09-30,2012-10-01
405,RTR_01_15_5,SNR_01_15,40,70,523,2011-09-30,2012-10-01
442,RTR_01_15_5,SNR_01_15,30,40,521,2011-09-30,2012-10-01
470,RTR_01_15_5,SNR_01_15,40,60,519,2011-09-30,2012-10-01
801,RTR_01_15_5,SNR_01_15,50,50,520,2011-09-30,2012-10-01
195,RTR_01_16_1,SNR_01_16,50,50,532,2011-09-30,2012-10-01
576,RTR_01_16_1,SNR_01_16,60,70,526,2011-09-30,2012-10-01
701,RTR_01_16_1,SNR_01_16,60,40,528,2011-09-30,2012-10-01
706,RTR_01_16_1,SNR_01_16,40,30,529,2011-09-30,2012-10-01
729,RTR_01_16_1,SNR_01_16,70,60,530,2011-09-30,2012-10-01
742,RTR_01_16_1,SNR_01_16,40,50,527,2011-09-30,2012-10-01
748,RTR_01_16_1,SNR_01_16,60,60,531,2011-09-30,2012-10-01
59,RTR_01_16_2,SNR_01_16,50,30,536,2011-09-30,2012-10-01
262,RTR_01_16_2,SNR_01_16,30,40,539,2011-09-30,2012-10-01
463,RTR_01_16_2,SNR_01_16,70,70,537,2011-09-30,2012-10-01
570,RTR_01_16_2,SNR_01_16,40,70,534,2011-09-30,2012-10-01
856,RTR_01_16_2,SNR_01_16,70,40,535,2011-09-30,2012-10-01
902,RTR_01_16_2,SNR_01_16,70,40,538,2011-09-30,2012-10-01
926,RTR_01_16_2,SNR_01_16,50,60,533,2011-09-30,2012-10-01
399,RTR_01_16_3,SNR_01_16,30,30,540,2011-09-30,2012-10-01
460,RTR_01_16_3,SNR_01_16,70,50,543,2011-09-30,2012-10-01
581,RTR_01_16_3,SNR_01_16,50,60,546,2011-09-30,2012-10-01
633,RTR_01_16_3,SNR_01_16,60,60,544,2011-09-30,2012-10-01
648,RTR_01_16_3,SNR_01_16,70,60,545,2011-09-30,2012-10-01
756,RTR_01_16_3,SNR_01_16,30,70,541,2011-09-30,2012-10-01
872,RTR_01_16_3,SNR_01_16,30,30,542,2011-09-30,2012-10-01
236,RTR_01_16_4,SNR_01_16,50,30,548,2011-09-30,2012-10-01
281,RTR_01_16_4,SNR_01_16,60,40,549,2011-09-30,2012-10-01
294,RTR_01_16_4,SNR_01_16,30,60,553,2011-09-30,2012-10-01
574,RTR_01_16_4,SNR_01_16,60,70,552,2011-09-30,2012-10-01
619,RTR_01_16_4,SNR_01_16,70,40,551,2011-09-30,2012-10-01
923,RTR_01_16_4,SNR_01_16,30,40,550,2011-09-30,2012-10-01
955,RTR_01_16_4,SNR_01_16,50,40,547,2011-09-30,2012-10-01
179,RTR_01_16_5,SNR_01_16,60,70,555,2011-09-30,2012-10-01
230,RTR_01_16_5,SNR_01_16,60,30,559,2011-09-30,2012-10-01
354,RTR_01_16_5,SNR_01_16,60,60,560,2011-09-30,2012-10-01
517,RTR_01_16_5,SNR_01_16,40,50,556,2011-09-30,2012-10-01
539,RTR_01_16_5,SNR_01_16,40,40,554,2011-09-30,2012-10-01
681,RTR_01_16_5,SNR_01_16,40,50,557,2011-09-30,2012-10-01
982,RTR_01_16_5,SNR_01_16,60,60,558,2011-09-30,2012-10-01
85,RTR_01_17_1,SNR_01_17,60,30,561,2011-09-30,2012-10-01
283,RTR_01_17_1,SNR_01_17,50,50,567,2011-09-30,2012-10-01
560,RTR_01_17_1,SNR_01_17,50,60,564,2011-09-30,2012-10-01
608,RTR_01_17_1,SNR_01_17,50,50,562,2011-09-30,2012-10-01
669,RTR_01_17_1,SNR_01_17,30,40,563,2011-09-30,2012-10-01
687,RTR_01_17_1,SNR_01_17,50,60,566,2011-09-30,2012-10-01
871,RTR_01_17_1,SNR_01_17,40,70,565,2011-09-30,2012-10-01
75,RTR_01_17_2,SNR_01_17,30,50,571,2011-09-30,2012-10-01
161,RTR_01_17_2,SNR_01_17,60,60,570,2011-09-30,2012-10-01
439,RTR_01_17_2,SNR_01_17,50,50,569,2011-09-30,2012-10-01
523,RTR_01_17_2,SNR_01_17,60,70,568,2011-09-30,2012-10-01
734,RTR_01_17_2,SNR_01_17,50,70,572,2011-09-30,2012-10-01
939,RTR_01_17_2,SNR_01_17,50,50,573,2011-09-30,2012-10-01
970,RTR_01_17_2,SNR_01_17,70,50,574,2011-09-30,2012-10-01
201,RTR_01_17_3,SNR_01_17,30,40,575,2011-09-30,2012-10-01
296,RTR_01_17_3,SNR_01_17,70,30,580,2011-09-30,2012-10-01
424,RTR_01_17_3,SNR_01_17,60,40,581,2011-09-30,2012-10-01
518,RTR_01_17_3,SNR_01_17,50,60,577,2011-09-30,2012-10-01
755,RTR_01_17_3,SNR_01_17,60,30,578,2011-09-30,2012-10-01
758,RTR_01_17_3,SNR_01_17,30,30,576,2011-09-30,2012-10-01
980,RTR_01_17_3,SNR_01_17,50,30,579,2011-09-30,2012-10-01
55,RTR_01_17_4,SNR_01_17,40,50,588,2011-09-30,2012-10-01
119,RTR_01_17_4,SNR_01_17,60,50,582,2011-09-30,2012-10-01
216,RTR_01_17_4,SNR_01_17,70,40,586,2011-09-30,2012-10-01
338,RTR_01_17_4,SNR_01_17,60,40,583,2011-09-30,2012-10-01
925,RTR_01_17_4,SNR_01_17,40,40,587,2011-09-30,2012-10-01
948,RTR_01_17_4,SNR_01_17,60,70,585,2011-09-30,2012-10-01
986,RTR_01_17_4,SNR_01_17,70,50,584,2011-09-30,2012-10-01
285,RTR_01_17_5,SNR_01_17,70,70,595,2011-09-30,2012-10-01
447,RTR_01_17_5,SNR_01_17,50,70,594,2011-09-30,2012-10-01
644,RTR_01_17_5,SNR_01_17,40,50,592,2011-09-30,2012-10-01
738,RTR_01_17_5,SNR_01_17,50,60,590,2011-09-30,2012-10-01
766,RTR_01_17_5,SNR_01_17,70,40,593,2011-09-30,2012-10-01
848,RTR_01_17_5,SNR_01_17,70,70,591,2011-09-30,2012-10-01
881,RTR_01_17_5,SNR_01_17,70,70,589,2011-09-30,2012-10-01
100,RTR_01_18_1,SNR_01_18,50,50,598,2011-09-30,2012-10-01
140,RTR_01_18_1,SNR_01_18,60,50,599,2011-09-30,2012-10-01
247,RTR_01_18_1,SNR_01_18,30,70,602,2011-09-30,2012-10-01
321,RTR_01_18_1,SNR_01_18,40,30,601,2011-09-30,2012-10-01
875,RTR_01_18_1,SNR_01_18,40,50,597,2011-09-30,2012-10-01
898,RTR_01_18_1,SNR_01_18,60,40,596,2011-09-30,2012-10-01
927,RTR_01_18_1,SNR_01_18,60,40,600,2011-09-30,2012-10-01
24,RTR_01_18_2,SNR_01_18,50,40,603,2011-09-30,2012-10-01
192,RTR_01_18_2,SNR_01_18,60,50,604,2011-09-30,2012-10-01
265,RTR_01_18_2,SNR_01_18,30,60,606,2011-09-30,2012-10-01
466,RTR_01_18_2,SNR_01_18,30,50,608,2011-09-30,2012-10-01
506,RTR_01_18_2,SNR_01_18,30,40,605,2011-09-30,2012-10-01
793,RTR_01_18_2,SNR_01_18,30,70,609,2011-09-30,2012-10-01
825,RTR_01_18_2,SNR_01_18,40,30,607,2011-09-30,2012-10-01
431,RTR_01_18_3,SNR_01_18,40,60,616,2011-09-30,2012-10-01
437,RTR_01_18_3,SNR_01_18,50,30,615,2011-09-30,2012-10-01
521,RTR_01_18_3,SNR_01_18,30,70,614,2011-09-30,2012-10-01
611,RTR_01_18_3,SNR_01_18,30,60,610,2011-09-30,2012-10-01
637,RTR_01_18_3,SNR_01_18,50,50,611,2011-09-30,2012-10-01
654,RTR_01_18_3,SNR_01_18,30,70,612,2011-09-30,2012-10-01
802,RTR_01_18_3,SNR_01_18,70,30,613,2011-09-30,2012-10-01
243,RTR_01_18_4,SNR_01_18,70,50,618,2011-09-30,2012-10-01
263,RTR_01_18_4,SNR_01_18,60,50,617,2011-09-30,2012-10-01
595,RTR_01_18_4,SNR_01_18,60,30,622,2011-09-30,2012-10-01
657,RTR_01_18_4,SNR_01_18,30,40,621,2011-09-30,2012-10-01
699,RTR_01_18_4,SNR_01_18,40,50,619,2011-09-30,2012-10-01
823,RTR_01_18_4,SNR_01_18,40,40,620,2011-09-30,2012-10-01
908,RTR_01_18_4,SNR_01_18,50,60,623,2011-09-30,2012-10-01
104,RTR_01_18_5,SNR_01_18,70,60,625,2011-09-30,2012-10-01
105,RTR_01_18_5,SNR_01_18,30,40,628,2011-09-30,2012-10-01
328,RTR_01_18_5,SNR_01_18,60,40,627,2011-09-30,2012-10-01
415,RTR_01_18_5,SNR_01_18,30,50,626,2011-09-30,2012-10-01
487,RTR_01_18_5,SNR_01_18,60,60,624,2011-09-30,2012-10-01
845,RTR_01_18_5,SNR_01_18,50,50,629,2011-09-30,2012-10-01
907,RTR_01_18_5,SNR_01_18,30,70,630,2011-09-30,2012-10-01
32,RTR_01_19_1,SNR_01_19,30,60,634,2011-09-30,2012-10-01
255,RTR_01_19_1,SNR_01_19,30,70,637,2011-09-30,2012-10-01
384,RTR_01_19_1,SNR_01_19,70,50,636,2011-09-30,2012-10-01
444,RTR_01_19_1,SNR_01_19,70,30,632,2011-09-30,2012-10-01
677,RTR_01_19_1,SNR_01_19,70,70,635,2011-09-30,2012-10-01
693,RTR_01_19_1,SNR_01_19,70,70,633,2011-09-30,2012-10-01
842,RTR_01_19_1,SNR_01_19,70,40,631,2011-09-30,2012-10-01
18,RTR_01_19_2,SNR_01_19,60,60,638,2011-09-30,2012-10-01
25,RTR_01_19_2,SNR_01_19,50,50,639,2011-09-30,2012-10-01
356,RTR_01_19_2,SNR_01_19,30,60,640,2011-09-30,2012-10-01
379,RTR_01_19_2,SNR_01_19,70,50,642,2011-09-30,2012-10-01
680,RTR_01_19_2,SNR_01_19,30,60,641,2011-09-30,2012-10-01
770,RTR_01_19_2,SNR_01_19,70,60,644,2011-09-30,2012-10-01
783,RTR_01_19_2,SNR_01_19,50,40,643,2011-09-30,2012-10-01
17,RTR_01_19_3,SNR_01_19,40,70,649,2011-09-30,2012-10-01
20,RTR_01_19_3,SNR_01_19,70,60,647,2011-09-30,2012-10-01
163,RTR_01_19_3,SNR_01_19,40,70,648,2011-09-30,2012-10-01
309,RTR_01_19_3,SNR_01_19,70,40,651,2011-09-30,2012-10-01
461,RTR_01_19_3,SNR_01_19,40,50,646,2011-09-30,2012-10-01
569,RTR_01_19_3,SNR_01_19,40,30,645,2011-09-30,2012-10-01
900,RTR_01_19_3,SNR_01_19,40,60,650,2011-09-30,2012-10-01
74,RTR_01_19_4,SNR_01_19,30,50,655,2011-09-30,2012-10-01
76,RTR_01_19_4,SNR_01_19,60,40,656,2011-09-30,2012-10-01
326,RTR_01_19_4,SNR_01_19,60,40,654,2011-09-30,2012-10-01
496,RTR_01_19_4,SNR_01_19,30,30,653,2011-09-30,2012-10-01
516,RTR_01_19_4,SNR_01_19,40,70,657,2011-09-30,2012-10-01
832,RTR_01_19_4,SNR_01_19,50,70,658,2011-09-30,2012-10-01
969,RTR_01_19_4,SNR_01_19,60,70,652,2011-09-30,2012-10-01
284,RTR_01_19_5,SNR_01_19,60,30,663,2011-09-30,2012-10-01
457,RTR_01_19_5,SNR_01_19,50,50,665,2011-09-30,2012-10-01
575,RTR_01_19_5,SNR_01_19,40,30,664,2011-09-30,2012-10-01
578,RTR_01_19_5,SNR_01_19,60,30,660,2011-09-30,2012-10-01
914,RTR_01_19_5,SNR_01_19,70,50,661,2011-09-30,2012-10-01
959,RTR_01_19_5,SNR_01_19,30,30,662,2011-09-30,2012-10-01
998,RTR_01_19_5,SNR_01_19,50,70,659,2011-09-30,2012-10-01
28,RTR_01_20_1,SNR_01_20,40,50,672,2011-09-30,2012-10-01
467,RTR_01_20_1,SNR_01_20,40,60,668,2011-09-30,2012-10-01
640,RTR_01_20_1,SNR_01_20,30,60,667,2011-09-30,2012-10-01
659,RTR_01_20_1,SNR_01_20,30,30,669,2011-09-30,2012-10-01
740,RTR_01_20_1,SNR_01_20,40,70,671,2011-09-30,2012-10-01
778,RTR_01_20_1,SNR_01_20,40,50,670,2011-09-30,2012-10-01
863,RTR_01_20_1,SNR_01_20,50,40,666,2011-09-30,2012-10-01
248,RTR_01_20_2,SNR_01_20,60,40,678,2011-09-30,2012-10-01
250,RTR_01_20_2,SNR_01_20,50,30,673,2011-09-30,2012-10-01
266,RTR_01_20_2,SNR_01_20,60,70,676,2011-09-30,2012-10-01
293,RTR_01_20_2,SNR_01_20,50,40,674,2011-09-30,2012-10-01
478,RTR_01_20_2,SNR_01_20,50,30,675,2011-09-30,2012-10-01
820,RTR_01_20_2,SNR_01_20,30,60,677,2011-09-30,2012-10-01
859,RTR_01_20_2,SNR_01_20,60,60,679,2011-09-30,2012-10-01
23,RTR_01_20_3,SNR_01_20,70,40,685,2011-09-30,2012-10-01
211,RTR_01_20_3,SNR_01_20,50,70,686,2011-09-30,2012-10-01
229,RTR_01_20_3,SNR_01_20,70,70,680,2011-09-30,2012-10-01
295,RTR_01_20_3,SNR_01_20,30,50,684,2011-09-30,2012-10-01
656,RTR_01_20_3,SNR_01_20,50,30,682,2011-09-30,2012-10-01
697,RTR_01_20_3,SNR_01_20,30,50,681,2011-09-30,2012-10-01
877,RTR_01_20_3,SNR_01_20,40,70,683,2011-09-30,2012-10-01
90,RTR_01_20_4,SNR_01_20,50,30,687,2011-09-30,2012-10-01
149,RTR_01_20_4,SNR_01_20,40,50,689,2011-09-30,2012-10-01
197,RTR_01_20_4,SNR_01_20,70,50,691,2011-09-30,2012-10-01
486,RTR_01_20_4,SNR_01_20,30,50,690,2011-09-30,2012-10-01
662,RTR_01_20_4,SNR_01_20,30,70,688,2011-09-30,2012-10-01
683,RTR_01_20_4,SNR_01_20,70,40,692,2011-09-30,2012-10-01
918,RTR_01_20_4,SNR_01_20,50,70,693,2011-09-30,2012-10-01
68,RTR_01_20_5,SNR_01_20,30,40,697,2011-09-30,2012-10-01
135,RTR_01_20_5,SNR_01_20,50,40,694,2011-09-30,2012-10-01
