snpsht_dt,pid_pde,rater,snr_rater,rater_box,snr_rater_box
2014-04-01,00020,RTR_SNR_02_17_1,SNR_02_17,43,31
2014-07-01,00020,RTR_SNR_02_17_1,SNR_02_17,31,39
2014-10-01,00020,RTR_SNR_03_23_2,SNR_03_23,12,4
2015-01-01,00020,RTR_SNR_03_23_2,SNR_03_23,20,42
2015-04-01,00020,RTR_SNR_03_23_2,SNR_03_23,46,41
2015-07-01,00020,RTR_SNR_03_23_2,SNR_03_23,16,35
2015-10-01,00020,RTR_SNR_04_18_4,SNR_04_18,28,34
2016-01-01,00020,RTR_SNR_04_18_4,SNR_04_18,50,50
2016-04-01,00020,RTR_SNR_04_18_4,SNR_04_18,18,23
2016-07-01,00020,RTR_SNR_04_18_4,SNR_04_18,38,34
2016-10-01,00020,RTR_SNR_05_11_2,SNR_05_11,50,15
2017-01-01,00020,RTR_SNR_05_11_2,SNR_05_11,50,12
2017-04-01,00020,RTR_SNR_05_11_2,SNR_05_11,42,50
2017-07-01,00020,RTR_SNR_05_11_2,SNR_05_11,15,18
2012-10-01,00021,RTR_SNR_01_12_1,SNR_01_12,15,41
2013-01-01,00021,RTR_SNR_01_12_1,SNR_01_12,45,46
2013-04-01,00021,RTR_SNR_01_12_1,SNR_01_12,21,36
2013-07-01,00021,RTR_SNR_01_12_1,SNR_01_12,6,11
2013-10-01,00021,RTR_SNR_02_08_4,SNR_02_08,19,38
2014-01-01,00021,RTR_SNR_02_08_4,SNR_02_08,50,13
2014-04-01,00021,RTR_SNR_02_08_4,SNR_02_08,50,18
2014-07-01,00021,RTR_SNR_02_08_4,SNR_02_08,31,36
2014-10-01,00021,RTR_SNR_03_11_5,SNR_03_11,23,13
2015-01-01,00021,RTR_SNR_03_11_5,SNR_03_11,45,50
2015-04-01,00021,RTR_SNR_03_11_5,SNR_03_11,13,40
2015-07-01,00021,RTR_SNR_03_11_5,SNR_03_11,12,45
2015-10-01,00021,RTR_SNR_04_19_5,SNR_04_19,4,14
2016-01-01,00021,RTR_SNR_04_19_5,SNR_04_19,18,44
2016-04-01,00021,RTR_SNR_04_19_5,SNR_04_19,22,23
2016-07-01,00021,RTR_SNR_04_19_5,SNR_04_19,20,25
2016-10-01,00021,RTR_SNR_05_08_2,SNR_05_08,43,31
2017-01-01,00021,RTR_SNR_05_08_2,SNR_05_08,19,49
2017-04-01,00021,RTR_SNR_05_08_2,SNR_05_08,22,50
2017-07-01,00021,RTR_SNR_05_08_2,SNR_05_08,25,50
2012-10-01,00022,RTR_SNR_01_05_5,SNR_01_05,23,12
2013-01-01,00022,RTR_SNR_01_05_5,SNR_01_05,20,33
2013-04-01,00022,RTR_SNR_01_05_5,SNR_01_05,3,11
2013-07-01,00022,RTR_SNR_01_05_5,SNR_01_05,8,1
2013-10-01,00022,RTR_SNR_02_13_4,SNR_02_13,39,46
2014-01-01,00022,RTR_SNR_02_13_4,SNR_02_13,45,32
2014-04-01,00022,RTR_SNR_02_13_4,SNR_02_13,50,14
2014-07-01,00022,RTR_SNR_02_13_4,SNR_02_13,39,18
2014-10-01,00022,RTR_SNR_03_16_5,SNR_03_16,6,9
2015-01-01,00022,RTR_SNR_03_16_5,SNR_03_16,38,17
2015-04-01,00022,RTR_SNR_03_16_5,SNR_03_16,50,39
2015-07-01,00022,RTR_SNR_03_16_5,SNR_03_16,26,37
2015-10-01,00022,RTR_SNR_04_11_5,SNR_04_11,14,30
2016-01-01,00022,RTR_SNR_04_11_5,SNR_04_11,50,28
2016-04-01,00022,RTR_SNR_04_11_5,SNR_04_11,50,17
2016-07-01,00022,RTR_SNR_04_11_5,SNR_04_11,14,50
2016-10-01,00022,RTR_SNR_05_13_4,SNR_05_13,43,26
2017-01-01,00022,RTR_SNR_05_13_4,SNR_05_13,35,16
2017-04-01,00022,RTR_SNR_05_13_4,SNR_05_13,39,15
2017-07-01,00022,RTR_SNR_05_13_4,SNR_05_13,39,24
2012-10-01,00023,RTR_SNR_01_20_3,SNR_01_20,50,34
2013-01-01,00023,RTR_SNR_01_20_3,SNR_01_20,44,7
2013-04-01,00023,RTR_SNR_01_20_3,SNR_01_20,15,27
2013-07-01,00023,RTR_SNR_01_20_3,SNR_01_20,39,28
2013-10-01,00023,RTR_SNR_02_22_4,SNR_02_22,15,26
2014-01-01,00023,RTR_SNR_02_22_4,SNR_02_22,2,40
2014-04-01,00023,RTR_SNR_02_22_4,SNR_02_22,3,29
2014-07-01,00023,RTR_SNR_02_22_4,SNR_02_22,1,8
2014-10-01,00023,RTR_SNR_03_27_4,SNR_03_27,36,1
2015-01-01,00023,RTR_SNR_03_27_4,SNR_03_27,27,50
2015-04-01,00023,RTR_SNR_03_27_4,SNR_03_27,32,32
2015-07-01,00023,RTR_SNR_03_27_4,SNR_03_27,29,47
2015-10-01,00023,RTR_SNR_04_15_3,SNR_04_15,48,48
2016-01-01,00023,RTR_SNR_04_15_3,SNR_04_15,2,50
2016-04-01,00023,RTR_SNR_04_15_3,SNR_04_15,11,4
2016-07-01,00023,RTR_SNR_04_15_3,SNR_04_15,6,50
2016-10-01,00023,RTR_SNR_05_24_3,SNR_05_24,11,50
2017-01-01,00023,RTR_SNR_05_24_3,SNR_05_24,45,50
2017-04-01,00023,RTR_SNR_05_24_3,SNR_05_24,7,46
2017-07-01,00023,RTR_SNR_05_24_3,SNR_05_24,25,38
2012-10-01,00024,RTR_SNR_01_18_2,SNR_01_18,50,31
2013-01-01,00024,RTR_SNR_01_18_2,SNR_01_18,36,50
2013-04-01,00024,RTR_SNR_01_18_2,SNR_01_18,27,32
2013-07-01,00024,RTR_SNR_01_18_2,SNR_01_18,11,9
2013-10-01,00024,RTR_SNR_02_17_4,SNR_02_17,50,12
2014-01-01,00024,RTR_SNR_02_17_4,SNR_02_17,45,40
2014-04-01,00024,RTR_SNR_02_17_4,SNR_02_17,45,39
2014-07-01,00024,RTR_SNR_02_17_4,SNR_02_17,50,41
2014-10-01,00024,RTR_SNR_03_28_4,SNR_03_28,50,47
2015-01-01,00024,RTR_SNR_03_28_4,SNR_03_28,40,50
2015-04-01,00024,RTR_SNR_03_28_4,SNR_03_28,50,50
2015-07-01,00024,RTR_SNR_03_28_4,SNR_03_28,22,24
2015-10-01,00024,RTR_SNR_04_09_5,SNR_04_09,1,35
2016-01-01,00024,RTR_SNR_04_09_5,SNR_04_09,50,50
2016-04-01,00024,RTR_SNR_04_09_5,SNR_04_09,7,5
2016-07-01,00024,RTR_SNR_04_09_5,SNR_04_09,18,30
2016-10-01,00024,RTR_SNR_05_10_2,SNR_05_10,37,1
2017-01-01,00024,RTR_SNR_05_10_2,SNR_05_10,48,50
2017-04-01,00024,RTR_SNR_05_10_2,SNR_05_10,4,8
2017-07-01,00024,RTR_SNR_05_10_2,SNR_05_10,15,31
2012-10-01,00025,RTR_SNR_01_19_2,SNR_01_19,16,30
2013-01-01,00025,RTR_SNR_01_19_2,SNR_01_19,41,6
2013-04-01,00025,RTR_SNR_01_19_2,SNR_01_19,19,23
2013-07-01,00025,RTR_SNR_01_19_2,SNR_01_19,6,45
2013-10-01,00025,RTR_SNR_02_06_1,SNR_02_06,45,7
2014-01-01,00025,RTR_SNR_02_06_1,SNR_02_06,8,29
2014-04-01,00025,RTR_SNR_02_06_1,SNR_02_06,44,42
2014-07-01,00025,RTR_SNR_02_06_1,SNR_02_06,11,11
2014-10-01,00025,RTR_SNR_03_06_5,SNR_03_06,21,50
2015-01-01,00025,RTR_SNR_03_06_5,SNR_03_06,47,44
2015-04-01,00025,RTR_SNR_03_06_5,SNR_03_06,50,38
2015-07-01,00025,RTR_SNR_03_06_5,SNR_03_06,26,13
2015-10-01,00025,RTR_SNR_04_22_2,SNR_04_22,17,38
2016-01-01,00025,RTR_SNR_04_22_2,SNR_04_22,50,17
2016-04-01,00025,RTR_SNR_04_22_2,SNR_04_22,24,9
2016-07-01,00025,RTR_SNR_04_22_2,SNR_04_22,49,5
2016-10-01,00025,RTR_SNR_05_24_5,SNR_05_24,9,45
2017-01-01,00025,RTR_SNR_05_24_5,SNR_05_24,33,19
2017-04-01,00025,RTR_SNR_05_24_5,SNR_05_24,50,50
2017-07-01,00025,RTR_SNR_05_24_5,SNR_05_24,42,50
2012-10-01,00026,RTR_SNR_01_02_3,SNR_01_02,8,40
2013-01-01,00026,RTR_SNR_01_02_3,SNR_01_02,42,15
2013-04-01,00026,RTR_SNR_01_02_3,SNR_01_02,50,19
2013-07-01,00026,RTR_SNR_01_02_3,SNR_01_02,13,5
2013-10-01,00026,RTR_SNR_02_09_3,SNR_02_09,9,50
2014-01-01,00026,RTR_SNR_02_09_3,SNR_02_09,43,19
2014-04-01,00026,RTR_SNR_02_09_3,SNR_02_09,14,39
2014-07-01,00026,RTR_SNR_02_09_3,SNR_02_09,22,25
2014-10-01,00026,RTR_SNR_03_25_5,SNR_03_25,32,50
2015-01-01,00026,RTR_SNR_03_25_5,SNR_03_25,28,50
2015-04-01,00026,RTR_SNR_03_25_5,SNR_03_25,40,28
2015-07-01,00026,RTR_SNR_03_25_5,SNR_03_25,33,1
2015-10-01,00026,RTR_SNR_04_21_4,SNR_04_21,3,50
2016-01-01,00026,RTR_SNR_04_21_4,SNR_04_21,11,28
2016-04-01,00026,RTR_SNR_04_21_4,SNR_04_21,50,50
2016-07-01,00026,RTR_SNR_04_21_4,SNR_04_21,9,10
2016-10-01,00026,RTR_SNR_05_24_3,SNR_05_24,1,50
2017-01-01,00026,RTR_SNR_05_24_3,SNR_05_24,37,40
2017-04-01,00026,RTR_SNR_05_24_3,SNR_05_24,17,50
2017-07-01,00026,RTR_SNR_05_24_3,SNR_05_24,2,19
2012-10-01,00027,RTR_SNR_01_13_3,SNR_01_13,44,8
2013-01-01,00027,RTR_SNR_01_13_3,SNR_01_13,35,4
2013-04-01,00027,RTR_SNR_01_13_3,SNR_01_13,49,12
2013-07-01,00027,RTR_SNR_01_13_3,SNR_01_13,20,32
2013-10-01,00027,RTR_SNR_02_12_5,SNR_02_12,12,50
2014-01-01,00027,RTR_SNR_02_12_5,SNR_02_12,17,50
2014-04-01,00027,RTR_SNR_02_12_5,SNR_02_12,32,2
2014-07-01,00027,RTR_SNR_02_12_5,SNR_02_12,29,12
2014-10-01,00027,RTR_SNR_03_17_5,SNR_03_17,42,45
2015-01-01,00027,RTR_SNR_03_17_5,SNR_03_17,5,12
2015-04-01,00027,RTR_SNR_03_17_5,SNR_03_17,50,43
2015-07-01,00027,RTR_SNR_03_17_5,SNR_03_17,8,22
2015-10-01,00027,RTR_SNR_04_18_5,SNR_04_18,27,42
2016-01-01,00027,RTR_SNR_04_18_5,SNR_04_18,6,50
2016-04-01,00027,RTR_SNR_04_18_5,SNR_04_18,2,9
2016-07-01,00027,RTR_SNR_04_18_5,SNR_04_18,8,11
2016-10-01,00027,RTR_SNR_05_26_1,SNR_05_26,50,45
2017-01-01,00027,RTR_SNR_05_26_1,SNR_05_26,2,15
2017-04-01,00027,RTR_SNR_05_26_1,SNR_05_26,19,13
2017-07-01,00027,RTR_SNR_05_26_1,SNR_05_26,50,15
2012-10-01,00028,RTR_SNR_01_20_1,SNR_01_20,34,19
2013-01-01,00028,RTR_SNR_01_20_1,SNR_01_20,36,13
2013-04-01,00028,RTR_SNR_01_20_1,SNR_01_20,50,21
2013-07-01,00028,RTR_SNR_01_20_1,SNR_01_20,2,39
2013-10-01,00028,RTR_SNR_02_19_5,SNR_02_19,19,28
2014-01-01,00028,RTR_SNR_02_19_5,SNR_02_19,46,34
2014-04-01,00028,RTR_SNR_02_19_5,SNR_02_19,13,50
2014-07-01,00028,RTR_SNR_02_19_5,SNR_02_19,10,2
2014-10-01,00028,RTR_SNR_03_08_1,SNR_03_08,16,48
2015-01-01,00028,RTR_SNR_03_08_1,SNR_03_08,22,16
2015-04-01,00028,RTR_SNR_03_08_1,SNR_03_08,6,50
2015-07-01,00028,RTR_SNR_03_08_1,SNR_03_08,19,6
2015-10-01,00028,RTR_SNR_04_22_2,SNR_04_22,50,4
2016-01-01,00028,RTR_SNR_04_22_2,SNR_04_22,11,44
2016-04-01,00028,RTR_SNR_04_22_2,SNR_04_22,42,50
2016-07-01,00028,RTR_SNR_04_22_2,SNR_04_22,13,18
2016-10-01,00028,RTR_SNR_05_20_5,SNR_05_20,21,37
2017-01-01,00028,RTR_SNR_05_20_5,SNR_05_20,47,22
2017-04-01,00028,RTR_SNR_05_20_5,SNR_05_20,44,10
2017-07-01,00028,RTR_SNR_05_20_5,SNR_05_20,18,36
2012-10-01,00029,RTR_SNR_01_08_5,SNR_01_08,50,40
2013-01-01,00029,RTR_SNR_01_08_5,SNR_01_08,8,50
2013-04-01,00029,RTR_SNR_01_08_5,SNR_01_08,31,13
2013-07-01,00029,RTR_SNR_01_08_5,SNR_01_08,41,9
2013-10-01,00029,RTR_SNR_02_02_1,SNR_02_02,41,11
2014-01-01,00029,RTR_SNR_02_02_1,SNR_02_02,27,50
2014-04-01,00029,RTR_SNR_02_02_1,SNR_02_02,42,12
2014-07-01,00029,RTR_SNR_02_02_1,SNR_02_02,18,50
2014-10-01,00029,RTR_SNR_03_06_2,SNR_03_06,45,50
2015-01-01,00029,RTR_SNR_03_06_2,SNR_03_06,50,21
2015-04-01,00029,RTR_SNR_03_06_2,SNR_03_06,50,50
2015-07-01,00029,RTR_SNR_03_06_2,SNR_03_06,50,32
2015-10-01,00029,RTR_SNR_04_12_4,SNR_04_12,50,40
2016-01-01,00029,RTR_SNR_04_12_4,SNR_04_12,27,5
2016-04-01,00029,RTR_SNR_04_12_4,SNR_04_12,50,50
2016-07-01,00029,RTR_SNR_04_12_4,SNR_04_12,17,50
2016-10-01,00029,RTR_SNR_05_13_4,SNR_05_13,50,39
2017-01-01,00029,RTR_SNR_05_13_4,SNR_05_13,48,44
2017-04-01,00029,RTR_SNR_05_13_4,SNR_05_13,49,21
2017-07-01,00029,RTR_SNR_05_13_4,SNR_05_13,7,19
2012-10-01,00030,RTR_SNR_01_06_5,SNR_01_06,28,44
2013-01-01,00030,RTR_SNR_01_06_5,SNR_01_06,36,43
2013-04-01,00030,RTR_SNR_01_06_5,SNR_01_06,47,15
2013-07-01,00030,RTR_SNR_01_06_5,SNR_01_06,50,50
2013-10-01,00030,RTR_SNR_02_25_3,SNR_02_25,32,50
2014-01-01,00030,RTR_SNR_02_25_3,SNR_02_25,24,31
2014-04-01,00030,RTR_SNR_02_25_3,SNR_02_25,50,1
2014-07-01,00030,RTR_SNR_02_25_3,SNR_02_25,26,50
2014-10-01,00030,RTR_SNR_03_12_2,SNR_03_12,2,20
2015-01-01,00030,RTR_SNR_03_12_2,SNR_03_12,35,3
2015-04-01,00030,RTR_SNR_03_12_2,SNR_03_12,44,29
2015-07-01,00030,RTR_SNR_03_12_2,SNR_03_12,48,50
2015-10-01,00030,RTR_SNR_04_12_4,SNR_04_12,7,45
2016-01-01,00030,RTR_SNR_04_12_4,SNR_04_12,47,17
2016-04-01,00030,RTR_SNR_04_12_4,SNR_04_12,5,1
2016-07-01,00030,RTR_SNR_04_12_4,SNR_04_12,19,31
2016-10-01,00030,RTR_SNR_05_19_5,SNR_05_19,25,50
2017-01-01,00030,RTR_SNR_05_19_5,SNR_05_19,11,16
2017-04-01,00030,RTR_SNR_05_19_5,SNR_05_19,32,6
2017-07-01,00030,RTR_SNR_05_19_5,SNR_05_19,16,28
2012-10-01,00031,RTR_SNR_01_08_2,SNR_01_08,6,50
2013-01-01,00031,RTR_SNR_01_08_2,SNR_01_08,3,50
2013-04-01,00031,RTR_SNR_01_08_2,SNR_01_08,27,10
2013-07-01,00031,RTR_SNR_01_08_2,SNR_01_08,20,40
2013-10-01,00031,RTR_SNR_02_08_2,SNR_02_08,10,36
2014-01-01,00031,RTR_SNR_02_08_2,SNR_02_08,7,43
2014-04-01,00031,RTR_SNR_02_08_2,SNR_02_08,50,28
2014-07-01,00031,RTR_SNR_02_08_2,SNR_02_08,27,38
2014-10-01,00031,RTR_SNR_03_25_3,SNR_03_25,9,34
2015-01-01,00031,RTR_SNR_03_25_3,SNR_03_25,5,36
2015-04-01,00031,RTR_SNR_03_25_3,SNR_03_25,31,47
2015-07-01,00031,RTR_SNR_03_25_3,SNR_03_25,32,50
2015-10-01,00031,RTR_SNR_04_19_4,SNR_04_19,43,50
2016-01-01,00031,RTR_SNR_04_19_4,SNR_04_19,50,7
2016-04-01,00031,RTR_SNR_04_19_4,SNR_04_19,18,31
2016-07-01,00031,RTR_SNR_04_19_4,SNR_04_19,47,6
2016-10-01,00031,RTR_SNR_05_15_4,SNR_05_15,21,50
2017-01-01,00031,RTR_SNR_05_15_4,SNR_05_15,3,17
2017-04-01,00031,RTR_SNR_05_15_4,SNR_05_15,48,31
2017-07-01,00031,RTR_SNR_05_15_4,SNR_05_15,49,50
2012-10-01,00032,RTR_SNR_01_19_1,SNR_01_19,45,50
2013-01-01,00032,RTR_SNR_01_19_1,SNR_01_19,37,25
2013-04-01,00032,RTR_SNR_01_19_1,SNR_01_19,50,50
2013-07-01,00032,RTR_SNR_01_19_1,SNR_01_19,10,5
2013-10-01,00032,RTR_SNR_02_13_1,SNR_02_13,19,16
2014-01-01,00032,RTR_SNR_02_13_1,SNR_02_13,22,50
2014-04-01,00032,RTR_SNR_02_13_1,SNR_02_13,46,50
2014-07-01,00032,RTR_SNR_02_13_1,SNR_02_13,50,36
2014-10-01,00032,RTR_SNR_03_14_4,SNR_03_14,50,21
2015-01-01,00032,RTR_SNR_03_14_4,SNR_03_14,23,7
2015-04-01,00032,RTR_SNR_03_14_4,SNR_03_14,45,25
2015-07-01,00032,RTR_SNR_03_14_4,SNR_03_14,40,26
2015-10-01,00032,RTR_SNR_04_02_3,SNR_04_02,50,39
2016-01-01,00032,RTR_SNR_04_02_3,SNR_04_02,45,9
2016-04-01,00032,RTR_SNR_04_02_3,SNR_04_02,6,26
2016-07-01,00032,RTR_SNR_04_02_3,SNR_04_02,46,43
2016-10-01,00032,RTR_SNR_05_01_2,SNR_05_01,12,12
2017-01-01,00032,RTR_SNR_05_01_2,SNR_05_01,50,5
2017-04-01,00032,RTR_SNR_05_01_2,SNR_05_01,48,22
2017-07-01,00032,RTR_SNR_05_01_2,SNR_05_01,21,50
2012-10-01,00033,RTR_SNR_01_24_1,SNR_01_24,50,13
2013-01-01,00033,RTR_SNR_01_24_1,SNR_01_24,33,35
2013-04-01,00033,RTR_SNR_01_24_1,SNR_01_24,2,31
2013-07-01,00033,RTR_SNR_01_24_1,SNR_01_24,50,22
2013-10-01,00033,RTR_SNR_02_09_4,SNR_02_09,32,41
2014-01-01,00033,RTR_SNR_02_09_4,SNR_02_09,28,27
2014-04-01,00033,RTR_SNR_02_09_4,SNR_02_09,11,6
2014-07-01,00033,RTR_SNR_02_09_4,SNR_02_09,32,41
2014-10-01,00033,RTR_SNR_03_13_5,SNR_03_13,50,39
2015-01-01,00033,RTR_SNR_03_13_5,SNR_03_13,50,7
2015-04-01,00033,RTR_SNR_03_13_5,SNR_03_13,50,6
2015-07-01,00033,RTR_SNR_03_13_5,SNR_03_13,50,27
2015-10-01,00033,RTR_SNR_04_24_4,SNR_04_24,50,25
2016-01-01,00033,RTR_SNR_04_24_4,SNR_04_24,50,12
2016-04-01,00033,RTR_SNR_04_24_4,SNR_04_24,47,11
2016-07-01,00033,RTR_SNR_04_24_4,SNR_04_24,50,40
2016-10-01,00033,RTR_SNR_05_04_4,SNR_05_04,23,50
2017-01-01,00033,RTR_SNR_05_04_4,SNR_05_04,26,40
2017-04-01,00033,RTR_SNR_05_04_4,SNR_05_04,50,30
2017-07-01,00033,RTR_SNR_05_04_4,SNR_05_04,50,48
2012-10-01,00034,RTR_SNR_01_13_3,SNR_01_13,34,9
2013-01-01,00034,RTR_SNR_01_13_3,SNR_01_13,38,47
2013-04-01,00034,RTR_SNR_01_13_3,SNR_01_13,50,19
2013-07-01,00034,RTR_SNR_01_13_3,SNR_01_13,50,13
2013-10-01,00034,RTR_SNR_02_19_3,SNR_02_19,50,7
2014-01-01,00034,RTR_SNR_02_19_3,SNR_02_19,49,40
2014-04-01,00034,RTR_SNR_02_19_3,SNR_02_19,49,50
2014-07-01,00034,RTR_SNR_02_19_3,SNR_02_19,50,50
2014-10-01,00034,RTR_SNR_03_16_4,SNR_03_16,18,13
2015-01-01,00034,RTR_SNR_03_16_4,SNR_03_16,19,1
2015-04-01,00034,RTR_SNR_03_16_4,SNR_03_16,18,50
2015-07-01,00034,RTR_SNR_03_16_4,SNR_03_16,1,16
2015-10-01,00034,RTR_SNR_04_28_3,SNR_04_28,5,19
2016-01-01,00034,RTR_SNR_04_28_3,SNR_04_28,2,45
2016-04-01,00034,RTR_SNR_04_28_3,SNR_04_28,24,15
2016-07-01,00034,RTR_SNR_04_28_3,SNR_04_28,44,50
2016-10-01,00034,RTR_SNR_05_25_5,SNR_05_25,2,50
2017-01-01,00034,RTR_SNR_05_25_5,SNR_05_25,9,4
2017-04-01,00034,RTR_SNR_05_25_5,SNR_05_25,50,36
2017-07-01,00034,RTR_SNR_05_25_5,SNR_05_25,50,50
2012-10-01,00035,RTR_SNR_01_28_4,SNR_01_28,19,3
2013-01-01,00035,RTR_SNR_01_28_4,SNR_01_28,32,50
2013-04-01,00035,RTR_SNR_01_28_4,SNR_01_28,42,7
2013-07-01,00035,RTR_SNR_01_28_4,SNR_01_28,47,1
2013-10-01,00035,RTR_SNR_02_02_4,SNR_02_02,23,17
2014-01-01,00035,RTR_SNR_02_02_4,SNR_02_02,13,26
2014-04-01,00035,RTR_SNR_02_02_4,SNR_02_02,50,11
2014-07-01,00035,RTR_SNR_02_02_4,SNR_02_02,50,20
2014-10-01,00035,RTR_SNR_03_22_3,SNR_03_22,2,40
2015-01-01,00035,RTR_SNR_03_22_3,SNR_03_22,31,48
2015-04-01,00035,RTR_SNR_03_22_3,SNR_03_22,50,1
2015-07-01,00035,RTR_SNR_03_22_3,SNR_03_22,50,11
2015-10-01,00035,RTR_SNR_04_28_5,SNR_04_28,45,6
2016-01-01,00035,RTR_SNR_04_28_5,SNR_04_28,8,20
2016-04-01,00035,RTR_SNR_04_28_5,SNR_04_28,50,19
2016-07-01,00035,RTR_SNR_04_28_5,SNR_04_28,17,50
2016-10-01,00035,RTR_SNR_05_26_4,SNR_05_26,39,5
2017-01-01,00035,RTR_SNR_05_26_4,SNR_05_26,12,50
2017-04-01,00035,RTR_SNR_05_26_4,SNR_05_26,21,50
2017-07-01,00035,RTR_SNR_05_26_4,SNR_05_26,50,4
2012-10-01,00036,RTR_SNR_01_06_1,SNR_01_06,25,50
2013-01-01,00036,RTR_SNR_01_06_1,SNR_01_06,19,45
2013-04-01,00036,RTR_SNR_01_06_1,SNR_01_06,45,50
2013-07-01,00036,RTR_SNR_01_06_1,SNR_01_06,46,23
2013-10-01,00036,RTR_SNR_02_28_3,SNR_02_28,50,3
2014-01-01,00036,RTR_SNR_02_28_3,SNR_02_28,5,13
2014-04-01,00036,RTR_SNR_02_28_3,SNR_02_28,50,22
2014-07-01,00036,RTR_SNR_02_28_3,SNR_02_28,48,17
2014-10-01,00036,RTR_SNR_03_18_2,SNR_03_18,39,28
2015-01-01,00036,RTR_SNR_03_18_2,SNR_03_18,27,3
2015-04-01,00036,RTR_SNR_03_18_2,SNR_03_18,38,13
2015-07-01,00036,RTR_SNR_03_18_2,SNR_03_18,43,50
2015-10-01,00036,RTR_SNR_04_14_5,SNR_04_14,46,16
2016-01-01,00036,RTR_SNR_04_14_5,SNR_04_14,38,46
2016-04-01,00036,RTR_SNR_04_14_5,SNR_04_14,17,14
2016-07-01,00036,RTR_SNR_04_14_5,SNR_04_14,20,42
2016-10-01,00036,RTR_SNR_05_21_4,SNR_05_21,46,50
2017-01-01,00036,RTR_SNR_05_21_4,SNR_05_21,33,50
2017-04-01,00036,RTR_SNR_05_21_4,SNR_05_21,1,26
2017-07-01,00036,RTR_SNR_05_21_4,SNR_05_21,19,10
2012-10-01,00037,RTR_SNR_01_03_4,SNR_01_03,24,33
2013-01-01,00037,RTR_SNR_01_03_4,SNR_01_03,19,36
2013-04-01,00037,RTR_SNR_01_03_4,SNR_01_03,5,22
2013-07-01,00037,RTR_SNR_01_03_4,SNR_01_03,7,24
2013-10-01,00037,RTR_SNR_02_13_3,SNR_02_13,6,27
2014-01-01,00037,RTR_SNR_02_13_3,SNR_02_13,13,38
2014-04-01,00037,RTR_SNR_02_13_3,SNR_02_13,42,37
2014-07-01,00037,RTR_SNR_02_13_3,SNR_02_13,50,30
2014-10-01,00037,RTR_SNR_03_18_4,SNR_03_18,50,1
2015-01-01,00037,RTR_SNR_03_18_4,SNR_03_18,10,37
2015-04-01,00037,RTR_SNR_03_18_4,SNR_03_18,19,17
2015-07-01,00037,RTR_SNR_03_18_4,SNR_03_18,29,12
2015-10-01,00037,RTR_SNR_04_25_4,SNR_04_25,9,34
2016-01-01,00037,RTR_SNR_04_25_4,SNR_04_25,31,26
2016-04-01,00037,RTR_SNR_04_25_4,SNR_04_25,47,16
2016-07-01,00037,RTR_SNR_04_25_4,SNR_04_25,36,21
2016-10-01,00037,RTR_SNR_05_08_5,SNR_05_08,29,2
2017-01-01,00037,RTR_SNR_05_08_5,SNR_05_08,31,44
2017-04-01,00037,RTR_SNR_05_08_5,SNR_05_08,32,19
2017-07-01,00037,RTR_SNR_05_08_5,SNR_05_08,15,50
2012-10-01,00038,RTR_SNR_01_21_5,SNR_01_21,14,27
2013-01-01,00038,RTR_SNR_01_21_5,SNR_01_21,30,19
2013-04-01,00038,RTR_SNR_01_21_5,SNR_01_21,12,29
2013-07-01,00038,RTR_SNR_01_21_5,SNR_01_21,50,18
2013-10-01,00038,RTR_SNR_02_20_1,SNR_02_20,50,7
2014-01-01,00038,RTR_SNR_02_20_1,SNR_02_20,50,50
2014-04-01,00038,RTR_SNR_02_20_1,SNR_02_20,28,34
2014-07-01,00038,RTR_SNR_02_20_1,SNR_02_20,17,24
2014-10-01,00038,RTR_SNR_03_11_2,SNR_03_11,50,31
2015-01-01,00038,RTR_SNR_03_11_2,SNR_03_11,40,32
2015-04-01,00038,RTR_SNR_03_11_2,SNR_03_11,29,2
2015-07-01,00038,RTR_SNR_03_11_2,SNR_03_11,30,50
2015-10-01,00038,RTR_SNR_04_18_3,SNR_04_18,50,50
2016-01-01,00038,RTR_SNR_04_18_3,SNR_04_18,42,50
2016-04-01,00038,RTR_SNR_04_18_3,SNR_04_18,46,21
2016-07-01,00038,RTR_SNR_04_18_3,SNR_04_18,43,22
2016-10-01,00038,RTR_SNR_05_17_3,SNR_05_17,31,50
2017-01-01,00038,RTR_SNR_05_17_3,SNR_05_17,30,24
2017-04-01,00038,RTR_SNR_05_17_3,SNR_05_17,43,33
2017-07-01,00038,RTR_SNR_05_17_3,SNR_05_17,1,2
2012-10-01,00039,RTR_SNR_01_03_5,SNR_01_03,28,50
2013-01-01,00039,RTR_SNR_01_03_5,SNR_01_03,24,50
2013-04-01,00039,RTR_SNR_01_03_5,SNR_01_03,3,26
2013-07-01,00039,RTR_SNR_01_03_5,SNR_01_03,44,40
2013-10-01,00039,RTR_SNR_02_13_4,SNR_02_13,50,50
2014-01-01,00039,RTR_SNR_02_13_4,SNR_02_13,47,6
2014-04-01,00039,RTR_SNR_02_13_4,SNR_02_13,6,50
2014-07-01,00039,RTR_SNR_02_13_4,SNR_02_13,14,15
2014-10-01,00039,RTR_SNR_03_22_5,SNR_03_22,28,1
2015-01-01,00039,RTR_SNR_03_22_5,SNR_03_22,22,41
2015-04-01,00039,RTR_SNR_03_22_5,SNR_03_22,29,11
2015-07-01,00039,RTR_SNR_03_22_5,SNR_03_22,50,50
2015-10-01,00039,RTR_SNR_04_09_3,SNR_04_09,50,3
